Movie Title,url,imdb_id,Release,Genres,Cast,Crew,Ratings,Votes,Plot,Popularity,Age of Content
Aaj Ka Mahaatma,https://www.imdb.com/title/tt0177497,177497,None,"['Action', 'Romance']","['Randhir Kapoor', 'Rekha', 'Ranjeet']","['Kundan Kumar', 'Satish Bhatnagar', 'Laxmikant Shantaram Kudalkar', 'V. Durga Prasad', 'Kamlakar Karkhanis']",3.5,30.0,"Randhir and Ranvir Verma are twins. Randhir is straightforward, while Ranvir is a petty criminal. These petty thefts add up, and soon the police arrest Ranvir, and he is sentenced to prison. In prison, Ranvir incurs the wrath of a gangster, Tony, and is killed. Randhir undertakes to find the killer, and gets himself arrested, and imprisoned to get to see who the killer is. After getting out from prison, Randhir plans to avenge his brother's death, without knowing that he himself could endanger his very life, as well the life of his girlfriend, Mala. The song ""Chandni chand se hoti hai, sitaron se nahin, pyar bhi ek se hota hai hazaron se nahin..."" is still popular.::rAjOo (gunwanti@hotmail.com)",1.7504285714285714,NaN
Saankal,https://www.imdb.com/title/tt4844708,4844708,None,['Drama'],"['Tanima Bhattacharya', 'Chetan Sharma', 'Harish Hariaudh']","['Dedipya Joshii', 'Shivang Upadhyay', 'Raut Jaywant Murlidhar', 'Jeetu Rall', 'Aaradhya Gautam']",7.5,22.0,The grim journey of the protagonists viz. Abeera (26 yrs) and Kesar (11 yrs) in under shade of this malpractice has been named SAANKAL (Shackle).,3.750314285714286,NaN
Sarhad (1960),https://www.imdb.com/title/tt0274791,274791,None,['Drama'],"['Dev Anand', 'Suchitra Sen', 'Ragini']","['Shankar Mukherjee', 'Ranjan Bose', 'C. Ramchandra']",7.5,26.0,Four people embroiled in complicated relationships look for closure.::Kiran Mascarenhas,3.7503714285714285,NaN
Patang ,https://www.imdb.com/title/tt0374114,374114,None,"['Comedy', 'Crime', 'Drama']","['Mala Sinha', 'Rajendra Kumar', 'Ulhas']","['Hargobind Duggal', 'Rajendra Krishan', 'Chitra Gupta', 'N.N. Shukla', 'R.M. Tipnis']",6.4,25.0,"Rajan lives a wealthy lifestyle in Basantpur along with his mom; dad, Dindayal; a semi-senile paternal uncle, Bholey; and a widowed paternal aunt. During his childhood, while lighting Diwali fire-crackers, he accidentally set his friend's, Shanti, face afire, making her lose her vision. Full of remorse, he studies medicine, and decides to become an eye surgeon just to restore her vision. Years later he does qualify, becomes a surgeon in a Delhi hospital, while his dad is now the Municipal Chairman. Shanti, who lives a poor lifestyle, with her dad, Ramdas, the owner of a publication 'Praja Samachar', and her mom, travels to Delhi to have her eyes operated on. The operation takes place but she is still unable to see, and when they return home there is more bad news as Ramdas has been arrested for killing Dindayal's chauffeur, is found guilty, and sentenced to two years in prison. Questions that remain unanswered: Why did Ramdas commit this crime; will Shanti regain her sight; what impact will Ramdas' conviction have on Basantpur; and what will be the fate of Ramdas and his family after he completes his time in prison?::rAjOo (gunwanti@hotmail.com)",3.200357142857143,NaN
Ek Naya Rishta,https://www.imdb.com/title/tt0249492,249492,None,['Family'],"['Rekha', 'Raj Kiran', 'Mazhar Khan']","['Vinod Pande', 'J.P. Dixit', 'Khayyam', 'Nadeem Khan', 'Om Prakash Makkar']",6.7,25.0,"Womazing and alcoholic Rajiv Tandon lives a wealthy lifestyle with his widowed industrialist dad, Shankardayal in a palatial house. When his dad unexpectedly passes away, he wills that all his wealth and money will only be inherited by Rajiv after he gets birth to a son within 18 months of his passing. Rajiv is not interested in marriage, nor in any permanent relationship with any woman, and is prepared to re-distribute his dad's wealth amongst their relatives. When he takes note of their greed, he decides to give birth to a heir as per his dad's wishes. The only problem is that he does not want to marry but just have a sexual relationship with a woman, who must give birth to a child, and then leave his life forever. After a long search he comes across Aarti Saxena, who he would like to have his child with. She refuses initially, but when financial crisis threaten her, she agrees to this relationship. Rajiv accepts, even though Aarti's profession is that of a call-girl and escort. He arranges for her in live in comfort, has a car and servants for her disposal. Soon she gets pregnant. Shortly before giving birth, she writes to Rajiv, breaking off their understanding, and leaving for an unknown destination. The question is, with her gone, so is the avenue to Rajiv's inheritance, and the easy and selfish life he has been accustomed to.::rAjOo (gunwanti@hotmail.com)",3.350357142857143,NaN
Khiladi (1968),https://www.imdb.com/title/tt11203296,11203296,2021 (India),['Action'],[],['Kabir Sadanand'],,,,,NaN
Kaun Jeeta Kaun Haara,https://www.imdb.com/title/tt0095432,95432,23 Oct 1987 (India),"['Comedy', 'Drama']","['Tinnu Anand', 'Amitabh Bachchan', 'Bhavana Balsawar']","['Rakesh Kumar', 'Usha Khanna']",5.9,31.0,"When his car breaks down, Amitabh Bachchan finds himself in a busload of students. Shortly, the students, debating heatedly whether man is greater or a woman, put the question to their esteemed guest.",2.9504428571428574,34 years
Daal Me Kala,https://www.imdb.com/title/tt0156444,156444,01 Jan 1964 (India),"['Comedy', 'Drama']","['Nimmi', 'Kishore Kumar', 'Abhi Bhattacharya']","['Satyen Bose', 'Bipin Gupta', 'Mahendra Pran', 'C. Ramchandra', 'Madan Sinha', 'Mukhtar Ahmed']",6.0,25.0,"On the run for unpaid bills, an unemployed slacker is mistaken for a professor.::rAjOo (gunwanti@hotmail.com)",3.0003571428571427,57 years
Do Waqt Ki Roti,https://www.imdb.com/title/tt0359170,359170,31 Dec 1988 (India),['Action'],"['Feroz Khan', 'Sanjeev Kumar', 'Reena Roy']","['Satpal', 'M.P. Agrawal', 'Laxmikant Shantaram Kudalkar']",6.4,28.0,"Notorious bandit Tantia Bheel is arrested by the Police, tried in Court, found guilty and sentenced to 10 years in jail, where he gets to meet Jailer Vijay Saxena. Shortly thereafter Tantia breaks out of jail, and re-joins his fellow-bandits, led by Bhairav Singh and his son, Jagga. Acknowledging his failure, Vijay tenders his resignation and vows to bring Tantia back to jail so that he can complete his sentence. Vijay does find Tantia and readies himself to apprehend him, but he must first overcome an unexpected opponent, in the shape and form of Shankar, who is out to avenge the death of his sister, Pammi, at the hands of Tantia. Watch what happens when both Vijay and Shankar clash with each other for Tantia - while the bandit remains at large.::rAjOo (gunwanti@hotmail.com)",3.2004,33 years
Bhola in Bollywood,https://www.imdb.com/title/tt0497887,497887,15 Oct 2004 (India),['Comedy'],"['Ali Asgar', 'Raj Babbar', 'Suresh Chatwal']","['Sumbul Gazi', 'Atamash', 'Manish', 'Sunder Moolya']",6.3,22.0,"Bhola Prasad is a simple-minded, naive, and honest young man who lives in a small town in Bihar, Central India. His maternal uncle had re-located to Bombay, is now known to live on the 10th floor of a multi-storied building, and has accumulated considerable wealth. Bhola also decides to better his prospects by re-locating to Bombay, and living with his uncle. Upon arrival in Bombay, Bhola's belongings are stolen, he is made fun of, and slapped by a young woman. When he finally locates his uncle, he finds to his dismay that his uncle is living in a shanty dwelling, looking for work. Bhola decides to become a Bollywood Hero, and he and his uncle set out to find work for him. He gets enrolled in a drama and acting school, and also is taught how to read and write in English - with hilarious results - as the hapless Bhola is unable to differentiate Tom Cruise from Santa Cruz, and to make matters worse the woman who slapped him, American returned Raveena, is also in his class. Bhola and his uncle soon learn that it is not easy to get a hero's part in Bollywood, nevertheless they set upon to make their mark in film history, with high hopes of not only conquering Bollywood but also marketing it and Yash Chopra in the American market - Deepak chopra permitting, that is.::rAjOo (gunwanti@hotmail.com)",3.150314285714286,17 years
Rishta Kagaz Ka,https://www.imdb.com/title/tt0816627,816627,1983 (India),"['Drama', 'Musical']","['Nutan', 'Raj Babbar', 'Rati Agnihotri']","['Ajay Goel', 'Rajesh Roshan', 'Keki Mistry']",6.3,25.0,It takes a debilitating disease like cancer to reunite brother (Raj Babbar) and sister (Nutan).::Stepheninny@hotmail.com,3.1503571428571426,NaN
Devi (1970),https://www.imdb.com/title/tt0276063,276063,None,"['Drama', 'Family']","['Nutan', 'Sanjeev Kumar', 'Rehman']","['V. Madhusudan Rao', 'T.M. Kittu', 'Inder Raj Anand', 'Laxmikant Shantaram Kudalkar', 'Rajendra Malone', 'N.M. Shankar']",6.8,29.0,"Devi is a young woman who lives in a village in India with her widowed mother, Jamuna. She meets with the local doctor, Shekhar, both fall in love with each other, and get married. This marriage does not meet with the approval of Shekhar's elder brother, and his widowed mother-in-law, who. along with an unmarried daughter, Shobha, are living with him after the demise of eldest daughter. She also does not approve of this marriage as she wants Shekhar to marry Shobha. When Shekhar decides to re-locate due to animosity shown to his wife, the brothers compromise and Devi is reluctantly welcomed. Soon Devi becomes pregnant much to the delight of Shekhar. Then Shekhar must travel overseas to attend a medical seminar. A few weeks later when he returns he finds that Devi has left. When he goes to look for her at her mother's house, he is asked to go to the local brothel where he finds Devi's photograph, alongside the photo of her widowed mom in the arms of a male. Shocked beyond his belief, Shekhar returns home, begs his brother for forgiveness, and vows never to have to do anything with Devi nor marriage to any other woman. The question remains is Devi really a Courtesan, and who exactly is the man in the photo with her mom?::rAjOo (gunwanti@hotmail.com)",3.4004142857142856,NaN
Shagoon,https://www.imdb.com/title/tt0268631,268631,None,"['Drama', 'Family']","['Waheeda Rehman', 'Nivedita', 'Neena']","['Nazir', 'Jalal Malihabadi', 'Khayyam', 'Anwar Siraj', 'Das Dhaimade']",6.4,28.0,"Geeta (Waheeda Rehman) and Madan (Kamaljit) are in love with each other and want to marry. They meet each other's parents and subject to the matching of their astrological charts, their engagement is finalized. However, the pandit reports to Madan's mom that the marriage will be ill-fated, and bad things will result for Madan and his family. Madan's mom is opposed to the marriage, however, Madan and Geeta are not superstitious and are determine to marry each other. They do get married, and then one disaster after another befalls Madan's family, his dad, his sister, and his younger brother; which leaves both Geeta and Madan wondering if more disasters are to follow them, and if the Pandit's prophecy is indeed true.::rAjOo (gunwanti@hotmail.com)",3.2004,NaN
Meharbaani,https://www.imdb.com/title/tt0445085,445085,13 May 1982 (India),['Drama'],"['Mahendra Sandhu', 'Sarika', 'Narendra Nath']","['Ajit Singh Deol', 'Ravindra Jain', 'S.S. Chadda', 'B.S. Glaad']",6.1,25.0,"Watch the full movie, Meharbaani, only on Eros Now. Meharbaani a 1982 Indian Hindi film, directed by A. Nairang, Ajit Singh Deol. The film stars Dharmendra, Hema Malini, Sarika and Bharat Bhushan in lead roles. The film had musical score by Ravindra Jain.",3.0503571428571425,39 years
Pyar Ka Sapna,https://www.imdb.com/title/tt0244741,244741,01 Jan 1969 (India),"['Comedy', 'Drama', 'Family']","['Ashok Kumar', 'Biswajit Chatterjee', 'Mala Sinha']","['Hrishikesh Mukherjee', 'T.C. Dewan', 'Rajendra Krishan', 'Chitra Gupta', 'Jaywant Pathare', 'Das Dhaimade']",6.2,26.0,"Ramesh marries a village girl, Sudha (who doesn't know English) at the behest of his parents so that he can go abroad to Great Britain for furthering his studies. In short, he does not love her nor ever want to see her again. Sudha is heartbroken and devastated and tries to kill herself. Shankernath rescues her from an accident with his car, and brings her to his house. There he learns her tragic story. He coaches her etiquette, and also teaches her English, so that she can go abroad and try to win her husband back. Shankernath's plan pays off, and shortly after in Britain, Sudha does win the heart of her husband. Shankernath's scheme undergoes a change in plan, when Shankernath finds out that his own granddaughter, Jenny is in love with Ramesh.::rAjOo (gunwanti@hotmail.com)",3.1003714285714286,52 years
